198	86.5	59.5
199	86.33333333	61.33333333
200	85.85714286	63.28571429
201	88.33333333	63.33333333
202	88.5	62
203	87.66666667	61
204	88.33333333	58.33333333
205	89.33333333	59.33333333
206	90	57.5
207	91	57.5
208	91	59
209	92	57.5
210	93.66666667	55.88888889
211	96.91304348	54.43478261
212	95	58
213	93.33333333	58.66666667
214	92	59.5
215	90.5	60
216	89.5	61
217	90	62.5
218	89.28571429	65
219	91.71428571	65
220	92.66666667	63.33333333
221	91.33333333	62.33333333
222	91.5	61
223	93.33333333	60.33333333
224	94	61.75
225	97.2173913	60.60869565
226	94.90909091	64.63636364
227	95.421875	70.65625
228	90.08823529	75.79411765
229	88.5	79.5
230	88.33333333	81.33333333
231	86.2	81.4
232	81.81578947	80.71052632
233	85.125	84.125
234	87.5	83.5
235	87.5	85
236	85.875	86.875
237	80.91304348	88
238	72.81632653	85.81632653
239	66.80246914	89.16049383
240	64.83333333	96.63333333
241	56.31147541	93
242	47.1627907	91.6744186
243	31.85714286	90.35064935
244	22.88	97.52
245	31.50819672	69.3442623
246	29.38636364	44.11363636
247	35.675	44.1
248	39.43137255	38.45098039
249	30.81481481	33.48148148
250	22	30.24390244
251	26.640625	24.734375
252	35.13235294	24.42647059
253	40.61971831	31.02816901
254	48.28571429	29.03571429
255	49.51851852	39.27777778
256	43.03703704	27.07407407
257	23.64912281	36.87719298
258	24.91489362	37.38297872
259	14.77777778	29.66666667
260	16.05747126	16.09195402
261	45.41509434	8.433962264
262	78.20967742	24.06451613
263	79.05172414	34.43103448
264	90	37.796875
265	77	52.5
266	78	53
267	79.5	53.5
268	82	54.66666667
269	83.75	56.25
270	68.43333333	56.4
271	65.2295082	62.13114754
272	60.72289157	59.1686747
273	78.19047619	68.30952381
274	86.84210526	73.73684211
275	87.14285714	79.85714286
276	90.33333333	81.33333333
277	91.6	79.8
278	91.5	82
279	90.33333333	83.33333333
280	89	84
281	88.5	86
282	87.83333333	88.16666667
283	89.66666667	86.66666667
284	90.5	85
285	91.66666667	83.66666667
286	93	82.5
287	93.5	80.5
288	94.33333333	82.33333333
289	96.25	79.66666667
290	95.66666667	76.66666667
291	98.11111111	78.66666667
292	94.2	81.4
293	93	84.5
294	92	85.5
295	91.33333333	86.66666667
296	90.875	88.875
297	87.66666667	91.25
298	83.38888889	94.22222222
299	75.21052632	93.49122807
300	78.23076923	97.21153846
301	91.38235294	95.47058824
302	97.54166667	96.54166667
303	96.15789474	90.84210526
304	93.14285714	89.28571429
305	93.33333333	86.66666667
306	94	85.5
307	95.5	85
308	97.47368421	86.84210526
309	96.54545455	87.36363636
310	80.97674419	80.20930233
311	96.98591549	17.42253521
312	91.31428571	4.857142857
